image_path,description
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_20.jpg,"formal studio portrait of a couple in Surjan Lurik and Kebaya Lurik in classic black-and-gold vertical stripe pattern; the man wears Blangkon Yogyakarta with Jarik Batik sarong; the woman wears Kebaya Lurik with red Stagen waist band. The lurik textile is a deeply rooted Javanese symbol — its woven lines embodying discipline, cosmic harmony, and the unbreakable thread of cultural continuity."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_21.jpg,"An opulent Yogyakarta bridal pair in black velvet Beskap and Kebaya Pengantin densely embroidered with gold floral motifs and encrusted Permata gemstones; the groom wears Kuluk Emas cap with cascading Ronce Melati jasmine garlands; the bride adorns a magnificent Siger crown with radiating Cundhuk Mentul silver ornaments, Bros Berlian diamond brooches, and layered Ronce Melati. The entirety of this ensemble — from its blackened velvet ground to its gold-threaded arabesque — speaks of the supreme court aesthetic of Ngayogyakarta Hadiningrat, where sartorial splendor is inseparable from sacred ritual intention."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_22.jpg,"cartoon educational illustration depicting the iconic Surjan Lurik for the male in brown-black vertical stripes with Iket batik headwrap and Kain Batik Parang sarong; the female wears Kebaya Lurik with a golden Pending brooch at the chest and matching Kain Batik Parang wrap. The lurik's woven stripe pattern philosophically embodies Laras (cosmic harmony) — its vertical lines connecting the earthly realm to the divine, a textile theology woven into every thread of Javanese daily life."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_23.jpg,large family gathering dressed uniformly in black-gold Surjan Lurik and Kebaya Lurik with Kain Batik Parang wrap skirts; men wear Blangkon Yogyakarta headpieces. The deliberate uniformity of lurik within a family ceremony reflects the Javanese communal philosophy of Rukun — unity through shared identity — where coordinated traditional dress becomes a living declaration of cultural cohesion and familial solidarity.
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_24.jpg,"Yogyakarta bridal couple in matching black velvet Beskap and Kebaya Pengantin richly embroidered with gold scrollwork; the groom wears Kuluk Hitam flat cap with Ronce Melati and a ceremonial Keris at the waist; the bride adorns a towering Siger crown with Cundhuk Mentul, Subang ear ornaments, and layered Kalung Susun gold necklaces. The dominance of black velvet in this pairing is far from mournful — within Javanese cosmology, deep black embodies Kawibawaan (supreme dignity) and the solemnity befitting a union witnessed by ancestral spirits."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_25.jpg,"Yogyakarta bridal couple in deep forest-green velvet Beskap and Kebaya Pengantin richly bordered with gold Payet embroidery trim; the groom wears Kuluk Hitam-Hijau flat ceremonial cap with layered Kalung Permata gemstone necklaces and ornate Bros Berlian diamond brooch at chest; the bride adorns a dramatic Siger Ageng black bridal crown with radiating Cundhuk Mentul silver floral pins, Subang ear ornaments, cascading Ronce Melati jasmine garlands, and multiple Bros Permata jeweled brooches descending the chest; both are paired with Kain Batik Sidomukti gold-patterned ceremonial wrap skirts. The choice of deep green velvet — Hijau Tua — carries profound Javanese cosmological weight, symbolizing Kesuburan (fertility), Kemakmuran (prosperity), and the living abundance of nature's blessing bestowed upon a newly consecrated marital union, rendered in the supreme court aesthetic of Ngayogyakarta Hadiningrat."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_26.jpg,"Three court women in radiant yellow Kebaya Brokat (lace brocade kebaya) with ornate Bros brooches at the chest, Sanggul Bokor traditional hair buns, and Kain Batik Semen Rama skirts; photographed within what appears to be the Kraton Yogyakarta ceremonial hall. Yellow, or Kuning Gading, is the color most deeply associated with Kraton royalty in Javanese tradition — its golden luminosity embodying Keagungan (royal magnificence) and divine sovereign authority within the palace hierarchy."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_27.jpg,"solo male model in the quintessential formal Yogyakarta male dress: a fitted Beskap Hitam (black formal Javanese jacket) with brass Kancing buttons, paired with Blangkon Yogyakarta batik headwrap and Kain Batik Semen wrap skirt in intricate dark motif. The Beskap is the definitive marker of Yogyakarta male refinement — its austere silhouette and upright collar channeling the Priyayi aristocratic ideal of composed, disciplined, and spiritually centered Javanese manhood."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_28.jpg,"museum-style educational photograph captioned ""D.I. Yogyakarta — Pakaian Adat Surjan & Kebaya""; the man wears a lime-green Surjan jacket with Kancing buttons, holding a ceremonial cane, paired with Kain Batik Truntum dark sarong; the woman wears a sheer lime-green Kebaya with Kain Batik skirt. This documentary reference demonstrates that the Surjan and Kebaya pairing — regardless of color — functions as the universal sartorial emblem of DI Yogyakarta's officially recognized cultural identity."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_29.jpg,"educational infographic illustrating Yogyakarta's cultural heritage: Pakaian Adat (traditional dress) showing a couple in pink Surjan and Kebaya with Iket headwrap and Kain Batik Lereng; Tari Serimpi classical court dance figure in full Dodot ceremonial draping; Rumah Adat Bangsal Kencono and Rumah Joglo; and Senjata Tradisional Keris. This composite schematic encapsulates the inseparable ecology of Yogyakarta's living cultural system — attire, architecture, weaponry, and performing arts as one unified civilizational expression."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_30.jpg,"bridal woman in pristine white Kebaya Brokat (lace kebaya) adorned with golden Kalung necklace and Pending waist brooch; she wears an elaborate Sanggul Bokor hair bun crowned with Cundhuk Mentul and white Bunga Melati fresh flowers, paired with Kain Batik Kawung geometric patterned skirt. White in Javanese bridal philosophy embodies Kesucian (sacred purity) — the bride presented as a vessel of spiritual cleanliness entering the transformative threshold of matrimonial life."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_31.jpg,"second illustrated diagram of Yogyakarta's official traditional attire; the male figure in crimson Surjan with Iket Batik headwrap carries a Keris dagger, wearing Kain Batik Lereng gold sarong; the female in matching red Kebaya with Siger Kuning yellow bridal crown adorned with Cundhuk Mentul flowers and Kain Batik Lereng. The Keris depicted here transcends weaponry — UNESCO-recognized as an intangible cultural heritage, it is the sacred philosophical axis of Javanese spiritual masculinity."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_32.jpg,"Three young men in the formal ceremonial uniform of Prajurit Keraton Yogyakarta (Yogyakarta Palace Guards); they wear ornate black velvet Jas Prajurit jackets with gold Epaulet shoulder chains, Topi Prajurit distinctive tall black ceremonial caps with gold trim, white gloves, and Kain Batik short wrap skirts. This martial court attire reflects the living ceremonial military traditions of the Yogyakarta Sultanate, where palace guards serve not merely as protectors but as embodied symbols of the Sultan's sovereign spiritual authority."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_33.jpg,"A side-by-side comparison of two supreme Yogyakarta royal bridal styles: Paes Ageng (left) featuring black velvet Beskap with gold embroidery, Kuluk Hitam cap, and Siger Ageng bridal crown; Paes Ageng Basahan (right) showing the classical topless Dodot style with Kuluk Putih white cap, bared chest adorned with Kalung Susun, and Kain Dodot batik draping. Paes Ageng is reserved exclusively for royalty — its Paes (ceremonial makeup) and Siger crown marking the highest stratum of Javanese matrimonial sacred ceremony."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_34.jpg,"contemporary couple in daily-wear Surjan Lurik and Kebaya Lurik in dark olive-black diagonal stripe; the man wears the Blangkon Yogyakarta batik headwrap; the woman's hair is styled in a simple Sanggul bun. This candid portrait represents the vitality of lurik in modern urban Yogyakarta life — no longer confined to ceremonial occasions, lurik textile has become a statement of everyday cultural pride, worn as both identity and aesthetic philosophy by the younger Javanese generation."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_35.jpg,"striking classical Yogyakarta bridal pair in deep forest-green and gold Dodot ceremonial batik; the groom wears Kuluk Hitam-Emas cap with Ronce Melati and Kalung Susun layered necklaces over a bare chest, paired with Kain Batik Motif Semen in green-gold; the bride adorns a radiant Siger Ageng crown with Cundhuk Mentul and cascading Ronce Melati. Green in the Javanese royal palette carries deep cosmological weight — symbolizing Kesuburan (fertility) and the abundant blessings invoked upon a newly consecrated marital bond."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_36.jpg,"seated woman of refined aristocratic bearing in black velvet Kebaya Beludru paired with layered Kalung Permata gemstone necklaces, elaborate Bros brooches, multiple Gelang bracelets, and Cincin rings; her hair in a restrained Sanggul Bokor with a delicate Tusuk Konde pin; she wears Kain Batik Semen skirt with a draped Selendang Batik shawl. This composition is a masterclass in Javanese aristocratic restraint — where the multiplication of heirloom jewelry upon a monochrome velvet ground speaks not of excess, but of the Priyayi ideal of Adiluhung — refined, layered, and spiritually intentional beauty."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_37.jpg,"A richly adorned Yogyakarta bridal couple in black velvet Beskap and Kebaya Pengantin with extensive gold arabesque embroidery; the groom in Kuluk Emas cap with Ronce Melati and ceremonial Keris; the bride in Siger Ageng crown with Cundhuk Mentul, Subang ear ornaments, layered Ronce Melati, and Kalung Permata. Virtually identical in splendor to Image 21, this variation confirms that the Yogyakarta Paes Ageng bridal tradition is a living, consistently reproduced ceremonial canon — its prescribed elements forming a sacred sartorial grammar unchanged across generations of Kraton-influenced matrimonial culture."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_38.jpg,"Kraton-style Paes Ageng Basahan bridal pair photographed inside a traditional Javanese Pendopo pavilion with intricate carved wooden panels; the groom in Kuluk Biru blue cylindrical cap, bared chest adorned with Kalung Susun gold and pearl necklaces, Pending Emas waist belt, and Kain Batik Dodot draping; the bride in Siger silver crown, Sumping ear ornaments, strapless Kemben batik bodice, and Kain Dodot ceremonial wrap. The Pendopo setting is not incidental — in Javanese cosmology, this open-pillared sacred hall amplifies the ritual weight of the ceremony, connecting the couple to ancestral and royal spiritual lineage."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_39.jpg,"A cartoon illustration depicting a modern Muslim couple in Yogyakarta traditional dress; the woman wears brown Kebaya Lurik over a black Hijab with red Stagen waist band and Kain Batik Ceplok geometric-patterned skirt; the man wears brown Surjan Lurik with Blangkon batik cap and Kain Batik Ceplok sarong. This illustration articulately captures the cultural negotiation of contemporary Yogyakarta identity — where Islamic modesty and Javanese heritage are synthesized into a unified, harmonious sartorial statement without contradiction."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_40.jpg,"Muslim Yogyakarta bridal couple in full Paes Ageng regalia adapted for Islamic observance; the groom in black velvet Beskap with gold embroidery, Kuluk Hitam flat cap, and Ronce Melati; the bride in black velvet Kebaya Pengantin with gold scrollwork, Siger Ageng crown worn over a white Hijab, Paes ceremonial green facial makeup, Cundhuk Mentul, and Ronce Melati floral garlands. This ensemble is among the most culturally significant contemporary expressions of Yogyakarta identity — proof that Javanese ceremonial tradition possesses the philosophical depth and flexibility to embrace Islamic faith without diminishing the sacred grandeur of its ancestral matrimonial heritage."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_41.jpg,"couple photographed inside an authentic Javanese Rumah Joglo interior; the man wears black-gold Surjan Lurik with Blangkon Yogyakarta and gold Bros brooch, paired with Kain Batik Parang wrap skirt; the woman wears brown Kebaya Lurik with Hijab and golden Bros brooch, paired with matching Kain Batik Parang skirt. The Joglo architectural backdrop is not merely decorative — it is a deliberate cultural statement, placing the lurik ensemble within its most sacred natural habitat: the Javanese ancestral home whose cosmic spatial philosophy mirrors the disciplined spiritual geometry woven into every thread of lurik textile."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_42.jpg,"contemporary Muslim couple in sleek all-black ensemble; the man wears Beskap Hitam with Blangkon batik headwrap, gold Kalung necklace chain and Bros brooch at chest, paired with Kain Batik Parang sarong; the woman wears black velvet Kebaya Beludru with Hijab Hitam and delicate Bros bird-motif brooch, paired with Kain Batik Parang wrap skirt. This portrait articulates the most refined expression of Yogyakarta's contemporary Muslim identity — where the monochromatic black palette channels Kawibawaan (sovereign dignity) while the Hijab seamlessly integrates Islamic devotion with the aristocratic Javanese court aesthetic."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_43.jpg,"Yogyakarta bridal couple in full ceremonial Beskap Hitam adorned with extensive gold Payet floral embroidery; the groom wears Kuluk Hitam flat cap with Ronce Melati jasmine garlands and ceremonial Keris dagger; the bride adorns a full Siger Ageng gold crown with Cundhuk Mentul radiating pins, Subang ear ornaments, layered Kalung Susun necklaces, and cascading Ronce Melati. Together they embody the Yogyakarta bridal canon at its most complete — each prescribed element of dress functioning as a sacred symbol within the living ceremonial grammar of Mataram court matrimonial tradition."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_44.jpg,"Complete Yogyakarta wedding family portrait; the bridal couple at center — groom in Basahan style bared chest with Kuluk Biru and Kalung Susun, bride in Siger Ageng crown and Kain Dodot batik — are flanked by family members in golden Beskap Brocade and Kebaya Brokat Emas with Sanggul Bokor hair and Kain Batik skirts; seated mothers hold ceremonial Bokor offering bowls. This layered hierarchical portrait reveals how Yogyakarta's matrimonial tradition is never a private union but a collective sacred ceremony, with each family member's attire precisely calibrated to their ceremonial role and social standing."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_45.jpg,"Comparative portrait of two supreme Yogyakarta bridal styles: Paes Ageng (left) in black velvet Beskap with gold embroidery, Kuluk Hitam, and full Siger bridal ensemble; Paes Ageng Basahan (right) in the classical topless Dodot style with Kuluk Putih white cap, Kalung Susun layered gold necklaces, and Kain Dodot ceremonial batik draping. This side-by-side comparison is culturally instructive — both styles are legitimate expressions of royal Yogyakarta matrimonial tradition, differing principally in their relationship to pre-Islamic Mataram court aesthetics versus the later Islamized courtly refinement."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_46.jpg,"pre-wedding couple portrait in coordinated brown-black Surjan Lurik and Kebaya Lurik; the man wears Blangkon Yogyakarta batik headwrap; the woman holds a bouquet of white roses. The deliberate pairing of lurik in pre-wedding photography reflects a deeply meaningful cultural choice — by choosing lurik over contemporary fashion, this couple declares their roots in Javanese philosophical tradition, where the vertical striped textile is a living metaphor for Sangkan Paraning Dumadi — the eternal human journey from origin to destiny."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_47.jpg,"Seven young women in matching black velvet Kebaya Beludru with red Selendang Batik (batik shawl) draped diagonally across the chest, adorned with silver Bros Trisula three-pronged ceremonial brooches; most wear Hijab Hitam with the kebaya; all paired with Kain Batik Kawung or Kain Batik Parang wrap skirts. This ensemble — photographed before a colonial-era white building — powerfully demonstrates how Yogyakarta's traditional dress thrives not merely in museum collections but as a lived, daily-worn expression of cultural pride among the city's younger Muslim generation."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_48.jpg,"Five young males in Yogyakarta traditional folk dress; four wear Surjan Lurik in teal-and-gold stripes with Iket batik headbands and Jarik Batik sarong wraps; the central child in formal Beskap Hitam with Kuluk Emas and chain Cantelan; one older boy in Batik Kemeja shirt. This photograph is a testament to the living transmission of Javanese cultural heritage — the youngest generation dressed in the same textiles worn by their ancestors in the courts of Ngayogyakarta Hadiningrat, embodying the unbroken thread of Budaya Jawa across time."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_49.jpg,educational comparative illustration showing two Yogyakarta noble male attire styles: Corak Kasatrian (left) featuring the formal bridal ensemble with layered Kain Batik Motif Lereng in vibrant red-gold; Corak Kasatrian Ageng (right) in deep green formal Surjan with Blangkon and Kain Batik Sidomukti. The Kasatrian style derives from the Javanese warrior-noble (Kesatria) tradition — its prescribed dress code reflecting the philosophical ideal that a Javanese man of standing must embody both martial courage and refined cultural wisdom simultaneously.
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_50.jpg,"highly significant anatomical diagram labeling every component of the Yogyakarta bride's classical ceremonial dress: Citak, Alis, Panunggal (forehead makeup), Cundhuk Mentul (radiating floral pins), Sumping (ear ornaments), Sisir Gunungan & Centhung (mountain-shaped hair combs), Kalung Sungsang (inverted necklace), Sempyok (shoulder ornament), Bros (brooches), Kelat Bahu (upper arm bands), Buntal (floral waist arrangement), Slepel & Ikat Pinggang (waist belt), Cincin (rings), Udet & Jengil (inner wrap cloths), Kain Kampuh Dodot (ceremonial outer batik), and Kain Cinde (inner ceremonial cloth). This diagram is among the most culturally authoritative visual references for understanding how the Yogyakarta bride's body becomes a sacred cosmological text — each ornament positioned according to centuries-old ritual prescription encoding Javanese philosophical meaning upon the human form itself."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_51.jpg,"bridal couple in deep forest-green velvet Beskap and Kebaya Pengantin with intricate gold Payet embroidery trim; the groom wears Kuluk Hitam-Emas flat cap with layered Kalung Permata gemstone necklaces and Bros Berlian diamond brooch; the bride adorns a Siger Ageng crown with tall radiating Cundhuk Mentul silver pins, red Bunga Tempel hair flowers, Subang ear ornaments, Kalung Berlian diamond necklace, multiple Bros Permata brooches, and cascading Ronce Melati jasmine garlands. This ensemble — a close variant of Image 25 — reaffirms that the deep green bridal palette has become an established and celebrated alternative canon within contemporary Yogyakarta matrimonial tradition, its rich chromatic symbolism of fertility and abundance embraced by a new generation of Javanese couples."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_52.jpg,"striking bridal couple in matching sage-green Brocade Beskap and Kebaya Brocade featuring gold-brown floral Songket patterns; the groom wears a Blangkon headwrap adorned with ornate silver Bros brooch and long Kalung Mutiara pearl chain; the bride wears a Sanggul Bokor bun with gold Kembang Goyang hair ornament, Paes ceremonial green forehead makeup, vibrant orange Kembang Tempel flower accessories, layered Kalung necklaces, and multiple Bros brooches; both paired with Kain Batik Sidomukti gold wrap skirts with fringed Epek waist belt. The brocade textile here represents the elegant hybridization of Javanese and pan-Nusantara court textile traditions — its shimmering woven surface evoking the opulence of a union blessed by both royal heritage and divine abundance."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_53.jpg,"classical Paes Ageng Basahan bridal couple in the pre-Islamic Mataram court style; the groom wears Kuluk Emas gold cylindrical hat over a bared chest adorned with layered Kalung Susun gold crescent necklaces, Kelat Bahu upper arm bands, and Kain Batik Dodot ceremonial draping with Pending Emas gold waist clasp; the bride wears a towering Siger crown with Sumping ear ornaments, Kemben strapless batik bodice, and Kain Dodot Batik ceremonial wrap. This Basahan style is the most ancient surviving stratum of Yogyakarta bridal dress — its bared upper body and Dodot draping reaching directly back to the pre-colonial Hindu-Buddhist Mataram court ceremonies of medieval Java."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_54.jpg,"couple posed at the threshold of a traditional Javanese wooden door; the man wears Beskap Hitam with gold Blangkon Emas batik headwrap, chain Cantelan brooch, and Kain Batik Sidomukti gold wrap skirt; the woman wears black velvet Kebaya Beludru with elaborate gold Payet border trim and gold Kalung Susun necklace, paired with Kain Batik Sidomukti skirt. The threshold setting carries deliberate philosophical resonance — in Javanese cosmology, the doorway is a liminal sacred space marking the boundary between realms, making it a deeply appropriate backdrop for two individuals standing at the threshold of their shared ceremonial life."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_55.jpg,"Seven young girls in multicolored Kebaya Anak (children's kebaya) in red, green, white, orange, and pink shades, each adorned with small Mahkota (mini crowns) or Cundhuk Mentul hair ornaments, and paired with Kain Batik wrap skirts in various traditional motifs. This joyful image represents one of the most culturally vital practices in Yogyakarta — the deliberate introduction of traditional dress to the youngest generation through school ceremonies and cultural events, ensuring that Kebaya and Batik are not merely heirlooms but living garments worn with confidence by Javanese children as part of their forming cultural identity."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_56.jpg,"vector illustration depicting the Paes Ageng Basahan bridal style; the groom wears Kuluk Putih white conical hat, bared chest with Kalung Susun gold crescent necklaces, Kelat Bahu arm bands, Pending Emas gold belt, and Kain Batik Dodot with Ronce Melati flower garlands; the bride wears a Siger Emas gold crown with Cundhuk Mentul, Kemben bodice wrap with Ikat Pinggang, and Kain Cinde ceremonial red-gold inner cloth with Ronce Melati. This illustrated diagram serves as a cultural reference text, systematizing the prescribed sartorial vocabulary of the Basahan style for educational purposes — translating the living ceremonial tradition into accessible visual documentation."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_57.jpg,"Child mannequins display miniature versions of Yogyakarta traditional dress from Batik Permana; the girl figure wears a golden-mustard Kebaya Anak open-front style with Kain Batik Wahyu Tumurun motif skirt; the boy figure wears a matching mustard Beskap Anak with brass Kancing buttons and a Blangkon batik cap, paired with Kain Batik Wahyu Tumurun wrap skirt. The Wahyu Tumurun batik motif — depicting divine grace descending from above — is a philosophically significant choice for children's dress, symbolizing the hope that each new generation will receive heavenly blessing, wisdom, and cultural inheritance from their Javanese ancestors."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_58.jpg,"formal studio portrait of a couple in classic black-and-gold Surjan Lurik and Kebaya Lurik; the man wears Blangkon Yogyakarta batik headwrap with Jarik Batik Parang wrap skirt; the woman wears Kebaya Lurik open-front style with red Stagen waist band and Kain Batik Kawung geometric patterned skirt. This clean studio documentation of the lurik ensemble exemplifies its enduring role as the definitive everyday formal attire of Yogyakarta — a textile whose philosophical simplicity belies its profound cultural depth, encoding Javanese cosmic philosophy through the most unpretentious of woven patterns."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_59.jpg,"close-up portrait of a Yogyakarta bride in resplendent full ceremonial dress; she wears a magnificent Siger Ageng black velvet bridal crown with gold Gunungan mountain-shaped ornaments and multiple Cundhuk Mentul star-tipped radiating silver pins, accented with purple Bunga Tempel fresh flowers; her face bears the sacred Paes ceremonial green-black forehead makeup; she wears black velvet Kebaya Pengantin with gold Payet arabesque embroidery, cascading Ronce Melati jasmine garlands, and layered Bros Berlian diamond brooches. This intimate portrait reveals the most sacred dimension of Yogyakarta bridal culture — the Paes makeup and Siger crown are not ornamental choices but ritual transformations, temporarily elevating the bride to the spiritual status of a Javanese queen, a living embodiment of Dewi Sri, the goddess of fertility and abundance."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_60.jpg,"magnificent Yogyakarta bridal couple in the supreme Beskap Hitam ceremonial ensemble; the groom wears black velvet Beskap with dense gold Payet floral embroidery, Kuluk Hitam flat cap with Subang ear ornaments and Ronce Melati garlands, carrying a ceremonial Keris at the waist; the bride wears matching black velvet Kebaya Pengantin with gold arabesque embroidery, a towering Siger Ageng crown featuring Gunungan ornaments and Cundhuk Mentul, sacred Paes forehead makeup, layered Kalung Susun gold necklaces, and abundant Ronce Melati garlands. This ensemble stands as the consummate living monument to Yogyakarta's matrimonial sartorial heritage — where every prescribed element, from the Paes sacred makeup to the last strand of jasmine, constitutes an unbroken covenant between the bridal couple, their ancestors, and the spiritual cosmology of the Javanese universe."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_61.jpg,"couple in matching dark black-gold Surjan Lurik and Kebaya Lurik photographed in a traditional Javanese courtyard setting; the man wears a Caping (woven bamboo conical hat) — the iconic headwear of Javanese farmers and rural folk — while the woman wears her hair in a simple Sanggul bun with a Bros brooch at chest; both paired with Kain Batik Parang wrap skirts. The Caping elevates this portrait into a profound cultural statement — it reminds that lurik textile was born not in palace halls but in the rice paddies and village looms of rural Java, where ordinary people encoded their cosmological worldview into the simplest of striped woven cloths, making this ensemble the most democratic and authentically rooted expression of Yogyakarta's living material culture."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_62.jpg,"three women in matching black velvet Kebaya Beludru richly bordered with gold Payet arabesque embroidery; each adorns a Sanggul Bokor traditional hair bun with floral accessories and a large ornate Bros Emas gold brooch at the chest lapel, paired with Kain Batik wrap skirts. The coordinated wearing of this opulent black-and-gold kebaya by a group of women at a ceremonial event reflects the deeply communal nature of Javanese sartorial culture — where synchronized dress is not merely aesthetic coordination but a visible declaration of shared social belonging, collective ceremonial participation, and mutual respect for the court traditions of Ngayogyakarta Hadiningrat."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_63.jpg,third illustrated educational diagram of Yogyakarta's Surjan Lurik and Kebaya Lurik in warm brown-black vertical stripe; the male figure wears Iket Batik floral-patterned headwrap and Kain Batik Parang sarong; the female wears Kebaya Lurik open-front with a golden Pending multi-tiered brooch at the chest and Kain Batik Parang wrap skirt. The multiplicity of illustrated references to this same lurik ensemble across educational media reflects its status as the single most recognized and officially designated sartorial symbol of DI Yogyakarta — a textile whose philosophical depth is matched only by its extraordinary cultural ubiquity.
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_64.jpg,"striking solo male portrait by Mario Photographie; the young man wears a dark black-rust-gold Surjan Lurik with a mandarin collar, paired with an intricately patterned Blangkon Yogyakarta in dark Batik Semen motif with gold trim. This editorial-quality portrait makes a powerful cultural argument — that lurik and the blangkon, worn by a young Javanese male with quiet confidence, carry an aesthetic authority entirely equal to any contemporary fashion, embodying the Javanese philosophical ideal of Empan Papan — knowing precisely who one is, where one stands, and how one ought to present oneself within the continuum of one's cultural heritage."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_65.jpg,"three Abdi Dalem (royal palace servants) of Karaton Ngayogyakarta Hadiningrat walk within the palace grounds wearing their prescribed navy-blue Surjan shirts with Iket batik headwraps and Kain Batik Parang or Kain Batik Kawung sarongs; the Karaton emblem is visible in the image header. The Abdi Dalem dress code is among the most philosophically loaded sartorial systems in all of Javanese culture — its deliberately plain and unadorned aesthetic encoding the supreme Javanese virtue of Ngabdi (selfless service) and Andhap Asor (profound humility), where the effacement of personal display before the Sultan's sovereignty is itself the highest form of cultural and spiritual expression."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_66.jpg,"yogyakarta sebagai Bagian dari Indonesia a large group photograph from a multi-regional traditional costume pageant; among the diverse array of Indonesian regional dress represented including Acehnese, Minangkabau, Balinese, and others two individuals at center wear the Yogyakarta Paes Ageng bridal ensemble in deep blue velvet Beskap and Kebaya Pengantin with full Siger Ageng bridal regalia. This image positions Yogyakarta's ceremonial dress within the broader tapestry of Indonesian cultural diversity demonstrating that the Javanese court tradition, while singular in its depth and complexity, exists in proud dialogue with the equally magnificent sartorial heritages of all Indonesia's peoples."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_67.jpg,"educational black-and-white comparison diagram illustrating two tiers of Yogyakarta traditional dress: Pakaian Harian (daily wear, left) showing a woman in Kebaya Lurik with Hijab and a man in Surjan Lurik with Caping and belt; Pakaian Resmi (formal wear, right) showing a couple in Beskap and Kebaya Resmi with Blangkon, Cantelan chain brooch, and Kain Batik sarongs. This schematic diagram is culturally instructive it codifies the Javanese principle of Unggah-Ungguh (contextual propriety) within dress: the understanding that every social occasion demands a precisely calibrated level of sartorial formality, from the rice field to the palace throne room."
dataset/data_training/pakaian_adat_DI Yogyakarta/yogyakarta_68.jpg,"five young males in Yogyakarta traditional youth dress photographed against a black studio backdrop; four wear Surjan Lurik in teal-and-brown stripes with Iket batik headbands and Jarik Batik sarong wraps; the central young child wears a formal Beskap Hitam with Kuluk Emas and gold Cantelan chain; one older youth in Batik Kemeja shirt. This portrait powerfully encapsulates the most vital cultural imperative of living heritage — the deliberate, ceremonially marked transmission of traditional dress knowledge from one generation to the next, ensuring that the textiles, headwraps, and batik motifs of Ngayogyakarta Hadiningrat remain worn, understood, and cherished by Javanese youth rather than retreating into the silence of museum archives."
