image_path,description
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_42.jpg,"rare and magnificent portrayal of pakaian pengantin adat Bengkulu in the prestigious warna emas kecoklatan (bronze-gold) palette — the groom's upper body is sheathed in a rich copper-bronze baju pengantin panjang with mandarin collar and elaborate sulam emas detailing at the chest, accessorized with a layered pending emas belt and gelang bracelets, while his lower half wears matching bronze trousers; his towering mahkota is fashioned from black feathers (bulu hitam) and golden ornaments in a style reflecting high noble lineage; the bride seated beside him wears a heavily jeweled dark kebaya encrusted with silver and gold koin medallions, kalung bertingkat layered necklaces, and gelang kana arm cuffs, crowned with a dramatic golden siger headdress in the form of flowering pucuk rebung — this ensemble represents the pinnacle of Bengkulu aristocratic wedding tradition, where gold signifies eternal covenant and prosperity."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_43.jpg,"esplendent wedding couple in the quintessential pakaian pengantin adat Bengkulu defined by its blazing red-and-gold chromatic language — the groom's upper body is clothed in a baju kurung panjang of red velvet with dense sulam emas floral and vine motifs across chest and sleeves, accessorized with a long kalung kembang (flower garland necklace) and pending belt, while his lower half wears matching red celana panjang (long trousers) with gold embroidered cuffs; the bride mirrors this magnificence in a kebaya panjang of equally embellished red velvet with golden fringe urai hem, crowned with a spectacular sun-burst mahkota emas in radiant gold, symbolizing the bride as the embodiment of solar grace and life-giving abundance within Bengkulu cosmological tradition."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_44.jpg,"this archival photograph documents the traditional dress of the Pasemah ethnic group — the groom wears a formal dark Western-style jas (suit jacket) combined with a kain songket wrap sarong in soft purple, a cultural negotiation between modernity and tradition, topped with the tall silver peci lancip distinctive of inland Bengkulu's Pasemah community, while the bride wears a deep maroon baju kurung with gold trim and sulam, accessorized with multiple kalung emas layered necklaces and a rich kain kotak (checkered plaid) skirt in dark tones; her crown is an elaborate assemblage of organic and metallic elements forming a suntiang that draws on Pasemah's animistic heritage blended with Malay Islamic aesthetics."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_45.jpg,"this archival image captures the distinctive ceremonial attire of the Rejang people — the groom's upper body is draped in a full selempang (diagonal sash) of pink-purple kain songket over a light shirt, accessorized with a traditional keris (ceremonial dagger) tucked at the waist, a powerful symbol of masculine protection and ancestral authority, while his lower half is wrapped in a full kain songket sarong; the bride's ensemble is immediately striking with a bright yellow baju kurung beneath a wide red bef collar panel studded with gold ornaments, paired with a kain songket skirt, and crowned with a lush suntiang bunga (floral crown) in green and gold — the yellow garment being distinctly characteristic of Rejang bridal tradition, symbolizing fertility, prosperity, and cosmic radiance."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_46.jpg,"official illustrated reference photograph titled ""Pakaian Adat Melayu Bengkulu"" — the male figure wears a structured black baju teluk belango with a single breast button and a kain songket wrap at the lower body, projecting the quiet, composed masculinity valued in Malay Bengkulu cultural philosophy, while the female figure presents the full ceremonial female ensemble: a deep red baju kurung with a distinctive gold bef chest panel in a triangular V-form, layered kalung susun (stacked gold necklaces), a pending waist belt, and a red kain songket skirt; her suntiang crown with dangling urai fringe completes a portrait of Bengkulu femininity rooted in dignity, restraint, and inherited grace."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_47.jpg,"vivid and opulent wedding portrait featuring pakaian pengantin adat Bengkulu in the rare black-and-gold combination — both the groom and bride wear a sumptuous black baju pengantin densely studded with large gold koin disc ornaments (bertabur koin emas) across the chest and sleeves, creating a shimmering armorial effect that historically denoted the highest social standing; the groom wears colorful selempang sashes in blue and green across his torso, while the bride mirrors this with her own multi-colored sashes; both are crowned with elaborate mahkota headdresses — the groom's a red-and-gold tiered songkok mahkota, the bride's a towering cascading siger of gold flowers and urai emas — representing a royal martial aesthetic rarely seen outside the most prestigious Bengkulu noble lineages."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_48.jpg,"dual-format comparative presentation showing both illustrated and photographic versions of Pakaian Adat Melayu Bengkulu, featuring two young ambassadors (Duta Wisata Bengkulu) wearing official sashes — the male wears a formal black baju teluk belango with a kain songket wrap and a peci lancip headpiece, while the female wears a resplendent red baju kurung with a bef gold chest panel, kalung susun necklaces, pending belt, and a kain songket lower garment; her golden suntiang crown with cascading bunga goyang and urai fringe elevates the ensemble into the realm of ceremonial grandeur, demonstrating how Bengkulu's cultural tourism sector effectively channels traditional dress as a living, breathing ambassadorial identity."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_49.jpg,"procession photograph capturing multiple young women in matching pakaian adat pengantin Bengkulu, likely during a cultural festival or ceremonial parade — each figure wears a structured red baju kurung richly embellished with sulam emas and circular koin medallion appliqués distributed across the chest and sleeves, accessorized with layered kalung susun necklaces of gold coins (kalung kepingan emas) symbolizing communal wealth and fertility, while their lower bodies are draped in coordinating kain songket; each is crowned with a golden mahkota headdress of varying elaborateness, with the central figure wearing the most complete ensemble — underscoring the hierarchical visual language embedded within Bengkulu's ceremonial dress tradition."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_50.jpg,"contemporary wedding couple in the standard pakaian pengantin adat Melayu Bengkulu — the groom's upper body is dressed in a clean, formal black baju teluk belango with silver pin accessory at the chest, conveying modern masculine sobriety anchored in Malay tradition, while his lower half features a woven kain songket in multicolored horizontal bands, topped with a red peci lancip brocade cap; the bride radiates in a full red baju kurung panjang lavishly embellished with sulam emas scroll motifs and circular payet across the bodice, her lower half wrapped in a matching red kain songket, and her head adorned with a glittering golden suntiang — together presenting a portrait of Bengkulu matrimonial elegance that bridges ancestral heritage with contemporary sensibility."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_51.jpg,"Three women in a ceremonial procession wearing full pakaian adat pengantin Bengkulu — each is dressed in a deep crimson baju kurung of plush velvet fabric (beludru merah) embellished with large circular koin emas medallions and sulam emas detailing, the red representing courage and the passion of marital commitment, while their lower bodies are wrapped in matching velvet skirts; their layered necklaces (kalung bertingkat) include both gold chains and large pendant coins; the central figure wears the most elaborate golden suntiang crown — a multi-tiered architectural assemblage of bunga emas, pucuk rebung motifs, and cascading urai emas fringe — signifying her role as the ceremonial focal point, the embodiment of Bengkulu's ideal bride elevated to near-royal status."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_52.jpg,"triptych showcasing three distinct male dress modes in Bengkulu's cultural spectrum — the left figure, identified as Bujang Bengkulu (Bengkulu's cultural male ambassador), wears the standard black baju teluk belango with peci lancip in pink brocade, representing the everyday formal Malay gentleman; the central figure presents the full ceremonial pakaian pengantin Bengkulu in vibrant red with extraordinary sulam emas coverage and a towering mahkota emas crown with cascading urai fringe and kalung kembang garland necklace, symbolizing the groom's ascension to royal status; while the right figure, another Duta Wisata Bengkulu, wears the formal black baju teluk belango with kain songket and official ambassador sash — together presenting the full spectrum of male formal dress identity in Bengkulu."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_53.jpg,"artistically staged wedding portrait showcasing pakaian pengantin adat Bengkulu in its most polished contemporary rendering — the groom's upper body wears a structured red velvet baju pengantin with standing collar and dense sulam emas arabesque embroidery flowing across the chest and lapels, accessorized with a pending belt and selempang sash, while his lower half features matching red velvet trousers; the bride stands in an equally magnificent red kebaya panjang with sulam emas and kalung susun layered necklaces; her glittering golden suntiang crown with bunga goyang and hanging floral ornaments cascades gracefully — the entire composition embodying Bengkulu's aesthetic philosophy that a wedding is the moment when two individuals are temporarily transformed into cultural royalty."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_54.jpg,"documenting the ceremonial wedding attire of the Melayu Bengkulu ethnic group — both groom and bride wear matching deep red baju kurung panjang densely studded with circular koin emas and payet disc medallions (bertabur koin) across the entire upper body surface, a hallmark feature of the Melayu Bengkulu ceremonial aesthetic representing accumulated social wealth and ancestral blessing; colorful selempang sashes in blue, red, and yellow cross their torsos, each color encoding genealogical and diplomatic relationships; their lower bodies are wrapped in red kain songket, and both wear tiered gold-and-red mahkota crowns — this photograph is an invaluable ethnographic document of Bengkulu Malay sartorial heritage."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_55.jpg,"his product display shows the adult version of the standard pakaian adat Melayu Bengkulu — the female mannequin's upper body wears a rich magenta baju kurung with prominent sulam emas floral and scroll motifs, gold renda lace trim along hems and lapels, and circular kancing emas button accents, tied at the waist with a wide pending sash in kain songket, while her lower body is draped in a kain besurek in earth tones; the male mannequin counters with a deep navy-black baju teluk belango in satin with gold kancing button closures, both topped with their respective peci lancip headpieces — this adult ensemble affirms the continuity of Bengkulu's traditional dress culture across all age groups."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_56.jpg,"comparative dual-image panel titled ""Pakaian Adat Bengkulu"" presenting two modes of Bengkulu traditional dress — on the left, two Duta Wisata Bengkulu (cultural ambassadors) wear the formal pakaian adat Melayu Bengkulu: the male in a black baju teluk belango with kain songket and peci lancip, the female in a red baju kurung with full suntiang crown; on the right panel, a couple appears in full ceremonial pakaian pengantin adat featuring matching red baju kurung densely embellished with koin emas medallions and layered kalung susun necklaces, both crowned with elaborate golden mahkota — the juxtaposition powerfully illustrates Bengkulu's dual sartorial identity: the dignified everyday formal, and the spectacular ceremonial ceremonial sublime."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_57.jpg,"breathtaking close-up portrait of a Bengkulu bride in full ceremonial regalia, centering on the magnificence of the mahkota siger emas — this extraordinary golden crown is a masterwork of traditional Bengkulu metalsmithing, featuring multiple vertical pucuk rebung (bamboo shoot) spires radiating outward, symbolizing upward aspiration and spiritual elevation, flanked by daun emas (golden leaf) motifs and cascading urai emas fringe on either side; the bride's upper body is dressed in a red baju kurung richly embellished with gold detailing, accessorized with multi-strand kalung emas necklaces and colorful selempang sashes in red and green encoding adat lineage; her flawless make-up pengantin (bridal makeup) and serene gaze embody the Bengkulu ideal of feminine grace at the apex of ceremonial beauty."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_58.jpg,"crucial comparative ethnographic panel titled ""Pakaian Pengantin Adat Suku Bangsa di Bengkulu"" presenting side-by-side the three major ethnic wedding costumes of Bengkulu province — Suku Melayu (left) features the red baju kurung with koin emas medallions, colorful selempang, and tiered gold mahkota; Suku Rejang (center) is distinguished by its yellow baju kurung with red bef collar and full pink kain songket, the groom carrying a keris, symbolizing the Rejang warrior spirit; and Suku Pasemah (right) presents the most austere palette of maroon with dark plaid kain kotak skirt and organic suntiang — this panel is an indispensable reference for understanding the rich intra-provincial cultural diversity that defines Bengkulu's plural heritage."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_59.jpg,"young man in the everyday formal pakaian adat Melayu Bengkulu photographed against a working harbor backdrop — his upper body is dressed in a well-tailored black baju teluk belango with a mandarin collar featuring gold sulam trim, silver kancing button fastenings, and gold embroidered sulam cuff details at the wrists, projecting the composed and dignified masculinity central to Bengkulu Malay cultural identity, while his lower body, though partially visible, suggests a formal pairing; his red-and-gold brocade peci lancip sits confidently atop his head — the harbor setting creating a powerful visual dialogue between Bengkulu's maritime heritage and the coastal community's sustained pride in their ancestral dress tradition."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_60.jpg,"official infographic panel titled ""Pakaian Adat Kota Bengkulu"" presenting the canonical description of the city's traditional wedding attire alongside two illustrative mannequins — the groom mannequin's upper body wears a red baju bertabur (studded top garment) with circular koin emas medallions and a standing songkok mahkota headpiece, while his lower half features a sarung lipat (folded sarong) and celana bertabur knee-length trousers, accessorized with a kalung sribulan (crescent necklace), pending (belt ornament), gelang (bracelet), and keris; the bride mannequin is dressed in a kain lecap benang upper garment with kebaya panjang bertabur and kain glamor skirt, adorned with kalung, gelang, and a mahkota or sunting — this panel serves as an authoritative living reference for the preservation of Bengkulu's intangible cultural heritage."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_61.jpg,"radiant wedding couple photographed at their ceremonial pelaminan (bridal throne), both immersed in the iconic pakaian pengantin adat Melayu Bengkulu — the groom's upper body is clothed in a sumptuous deep crimson baju kurung panjang of plush beludru velvet densely embellished with large circular koin emas medallions (bertabur koin) across the chest and sleeves, accessorized with colorful selempang sashes in blue, green, and red that encode adat genealogical lineage, while his lower body wears a matching velvet ensemble; the bride mirrors this magnificence with an equally bertabur koin red baju kurung, her neck layered with cascading kalung kepingan emas coin necklaces; both are crowned with elaborate gold-and-red tiered mahkota headdresses — the shared visual language of sovereign joy that defines Bengkulu's most celebrated ceremonial tradition."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_62.jpg,"group photograph capturing a traditional Bengkulu performing arts ensemble in matching pakaian tari adat Bengkulu (traditional dance costume) — the female dancers' upper bodies wear a vibrant red baju kurung richly overlaid with gold sulam benang floral and vine embroidery cascading across the chest and shoulders in the pucuk rebung and bunga tanjung motif vocabulary, symbolizing the abundance of Bengkulu's coastal and forest heritage, while their lower bodies are dressed in kain songket skirts in coordinating red-and-gold tones; the male musicians in orange baju flank the group, accompanied by traditional instruments including a serunai (bamboo flute) and gendang (drum) — this ensemble embodies the living continuity of Bengkulu's intangible performing arts tradition."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_63.jpg,"striking stage performance appearance featuring a woman in a rare and prestigious pakaian adat Bengkulu in the extraordinary midnight-navy warna biru tua palette — her upper body wears a structured baju kurung panjang of deep navy velvet bearing a magnificent bef chest collar panel in a fan-shaped form, encrusted with circular koin emas medallions and sulam emas geometric diamond motifs running vertically down the entire bodice, accessorized with circular payet disc ornaments along the sleeves, projecting an aura of rare aristocratic authority; her lower body is wrapped in a kain songket of matching navy-and-gold diamond weave; her silver mahkota crown with feather-like spires and gold detailing elevates this unusual dark-palette interpretation of Bengkulu's royal bridal aesthetic into the realm of competitive cultural diplomacy."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_64.jpg,"second illustrated graphic titled ""Pakaian Adat Indonesia — Bengkulu"" depicting a complementary couple in charming cartoon style — the male character wears a sleek black baju teluk belango with gold kancing button trim and a gold rantai dada (chest chain) accessory, paired with a yellow-and-red kain songket short wrap and black trousers, topped with a rich purple peci lancip bearing gold songket weave motifs; the female character wears a fitted red baju kurung with gold sulam detailing and a prominent pending emas waist belt, paired with a long red skirt; her golden star-shaped suntiang with hanging pendant ornaments (urai bintang emas) cascades on both sides, representing the ideal of a Bengkulu woman whose virtue and beauty illuminate her household like stars."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_65.jpg,"emarkable open-air cultural parade photograph featuring representatives from Bengkulu and neighboring provinces in their respective pakaian adat — the central Bengkulu representatives wear the hallmark red baju pengantin adat Bengkulu with gold koin emas embellishments and layered kalung susun necklaces, the woman adorned in a suntiang bunga floral crown of remarkable organic richness, while accompanying representatives display other regional traditions including black baju with feather headdress and multi-colored selempang; the juxtaposition of Bengkulu's deep crimson-and-gold splendor against the diverse visual languages of other Indonesian provinces powerfully affirms the province's distinct and confident cultural identity within the archipelago's rich sartorial tapestry."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_66.jpg,"Two ceremonial mannequins in a traditional bridal shop display presenting full pakaian pengantin adat Bengkulu — the male mannequin's upper body wears a red baju bertabur studded with small gold bintang (star) motif embellishments across the entire surface, accessorized with a large pending emas belt buckle and colorful selempang sashes in pink, blue, and orange, while his lower body features a kain songket in warm gold-orange tones; the female mannequin mirrors this with a matching star-studded red baju kurung, the same pending emas and selempang, and a kain songket skirt; both wear tiered mahkota headdresses of gold flowers and cascading urai emas fringe — this standardized display ensemble represents the commercially preserved canon of Bengkulu's bridal heritage."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_67.jpg,"joyful contemporary wedding portrait of a Bengkulu couple seated on a pelaminan sofa, dressed in the standard pakaian pengantin adat Bengkulu — the groom's upper body wears a red baju kurung panjang with pending bulan sabit (crescent moon) chest ornaments in silver-and-gold, circular koin appliqués on the sleeves, and colorful selempang sashes in blue, green, and gold, while his lower body features matching red baju trousers; the bride wears a coordinating red kebaya with circular koin emas detailing; both are crowned with architecturally impressive mahkota emas of similar height and form, demonstrating the egalitarian philosophy embedded in Bengkulu's wedding cosmology — that husband and wife enter matrimony as equals, both elevated to a shared royal dignity."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_68.jpg,"distinguished couple presenting a more formal and austere variation of pakaian adat Bengkulu — the male's upper body wears a structured black baju teluk belango with gold sulam trim along the collar and cuffs, a broad red selempang (diagonal sash) crossing from shoulder to hip, and a keris (ceremonial dagger) carried at the waist, embodying the Bengkulu ideal of the cultured warrior-gentleman (satria berbudaya), while his lower body features formal black trousers paired with a red kain songket front panel; the female wears a deep red baju kurung of velvet fabric with a dense diamond-lattice pattern of small koin emas studs (motif intan) across the entire bodice, paired with a kain songket in warm gold, and crowned with a gold suntiang of cascading coin ornaments — a portrait of refined Bengkulu aristocratic elegance."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_69.jpg,"ceremonial procession photograph — identical in composition to the one seen in bengkulu_51 — depicting three women in deep crimson baju kurung beludru (velvet upper garments) embellished with large circular koin emas medallions and sulam emas detailing, their layered kalung kepingan emas (coin necklaces) cascading down their chests, while their lower bodies are wrapped in matching crimson velvet skirts; the central figure's magnificent suntiang emas crown — a towering assemblage of gold pucuk rebung spires, bunga emas floral motifs, and cascading urai emas fringe — marks her as the ceremonial focal figure, while the flanking attendants wear simpler mahkota variants, the entire tableau reaffirming the hierarchical visual grammar of Bengkulu's communal ceremonial traditions."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_70.jpg,"formal couple's portrait in matching pakaian pengantin adat Bengkulu presenting the sembah (greeting gesture) — both the groom and bride wear coordinated deep red baju kurung panjang densely ornamented with sulam emas triangular pucuk rebung motifs and circular gold disc appliqués (bertabur koin) across the bodice and sleeves, accessorized with layered kalung emas necklaces and multiple gelang kana arm ornaments, while their lower bodies are wrapped in red kain songket with gold pucuk rebung borders; both are crowned with identically tiered mahkota emas with urai fringe — this posed sembah stance is deeply significant in Bengkulu ceremony, representing the couple's simultaneous reverence to God, ancestors, and the assembled community."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_71.jpg,"The 2017 Bujang dan Gadis Bengkulu (Bengkulu's Male and Female Cultural Ambassadors) photographed in full representative attire — the male ambassador (Bujang Bengkulu 2017) wears a dark navy baju teluk belango with a kain songket wrap in multicolored horizontal bands, topped with a red brocade peci lancip, his sash bearing the official ambassador title, embodying the composed and diplomatically gracious masculine ideal; the female ambassador (Gadis Bengkulu 2017) wears a vibrant red baju kurung with sulam emas and circular koin embellishments, a kain songket lower garment, and a spectacular golden suntiang crown with bunga goyang and cascading urai emas — together representing Bengkulu's most refined cultural ambassadorial identity on the national stage."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_72.jpg,"dynamic outdoor portrait of a young woman in pakaian adat Bengkulu photographed against a dramatic coastal river backdrop — her upper body wears a vivid red baju kurung with circular gold koin embellishments and sulam emas detailing, a wide selempang sash draped across the torso, while her lower body is draped in a kain songket wrap; her golden suntiang crown of bunga emas (gold flowers) sits atop her head with characteristic Bengkulu flair; the natural landscape setting of river rocks and tropical forest creates a powerful visual metaphor for Bengkulu's philosophy of adat bersendikan syarak — the unity of traditional custom, natural environment, and spiritual life that forms the cosmological foundation of Bengkulu's cultural identity."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_73.jpg,"richly atmospheric archival wedding photograph set against an elaborate pelaminan backdrop of embroidered kain sulam — the groom wears a deep red baju kurung panjang with dense koin emas medallion embellishments (bertabur koin) across the chest and shoulders, colorful selempang sashes in green, yellow, and orange, and a kalung susun layered gold necklace, while his lower body features matching red trousers; the bride beside him wears an equally embellished red baju kurung with koin emas and additional gold renda lace trim; both are crowned with tiered mahkota headdresses — the groom's a flat-crowned red-and-gold songkok mahkota, the bride's an elaborate siger — the entire scene preserved as a precious visual archive of Bengkulu's ceremonial splendor from an earlier era."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_74.jpg,"contemporary wedding couple in the full ceremonial pakaian pengantin adat Bengkulu photographed against a formal venue backdrop — the groom's upper body wears a resplendent orange-red baju kurung panjang with gold sulam emas scroll embroidery and large koin emas medallion appliqués across the chest, accessorized with a layered kalung susun gold necklace and colorful selempang sashes in blue and gold, while his lower body features matching orange-red trousers with gold embroidered hems; the bride wears a coordinating baju kurung in the same palette with circular koin emas studding; both wear spectacular tiered mahkota emas headdresses adorned with bunga goyang (trembling flowers) and cascading gold fringe, embodying the quintessential Bengkulu ideal of matrimonial magnificence."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_75.jpg,"styled pre-wedding photograph presenting a couple in pakaian adat Melayu Bengkulu in a relaxed intimate pose — the male wears a classic black baju teluk belango with silver kancing button fastenings and a mandarin collar, paired with a red kain songket wrap sarong in motif geometris (geometric pattern), his red brocade peci lancip adding a note of warmth against the somber upper body; the female wears a rich red baju kurung pendek with gold sulam emas scroll embroidery at the collar and sleeve edges, circular koin embellishments on the bodice, and a kain songket lower garment; her simplified golden suntiang with bunga emas crown reflects the tasteful aesthetic sensibility of contemporary Bengkulu couples who honor tradition while embracing modern visual refinement."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_76.jpg,"rare archival black-and-white portrait photograph documenting the traditional male pakaian adat Bengkulu as worn in a mid-20th century formal context — the gentleman's upper body is dressed in a dark baju teluk belango featuring distinctive renda putih (white lace) trim along the front closure, collar, and cuffs — an older stylistic feature rarely seen in contemporary versions — accessorized with a rantai dada (chest chain) pendant and a keris (ceremonial dagger) tucked at the waist, symbolizing masculine readiness and noble authority; his lower body features a kain kotak (plaid sarong) wrap skirt; the tall peci lancip headpiece with brocade motifs crowns the ensemble — this photograph is an invaluable ethnographic document preserving the historical morphology of Bengkulu Malay male dress before modernization."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_77.jpg,"formal wedding throne (pelaminan) photograph of a couple in classic pakaian pengantin adat Bengkulu — the groom's upper body is dressed in a vibrant red baju kurung panjang with gold sulam emas and koin emas embellishments, colorful selempang sashes in blue, green, and yellow draped across the torso, encoding adat lineage and social covenant, while his lower body features matching red trousers; the bride mirrors this in a red baju kurung with circular koin studding; both are crowned with matching tiered mahkota emas of similar height and proportion with urai emas fringe — the matching crowns being particularly significant in Bengkulu adat, symbolizing the completion (sempurna) of two individuals into a single unified household recognized by the community."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_78.jpg,"higher-resolution version of the comparative ethnographic panel ""Pakaian Pengantin Adat Suku Bangsa di Bengkulu"" — this clearer rendering allows a more precise reading of each ethnic group's sartorial distinctions: Suku Melayu (left) presents the quintessential red baju bertabur koin with colorful selempang and tiered gold mahkota; Suku Rejang (center) is unmistakably identified by its yellow baju kurung worn beneath a wide red bef shoulder collar, the groom carrying a keris as ancestral inheritance, his full kain songket body wrap in lavender-pink; and Suku Pasemah (right) maintaining its distinctive maroon-and-plaid kain kotak skirt with a naturalistic suntiang crown of organic materials — an essential comparative reference for scholars of Bengkulu's intra-provincial ethnic dress heritage."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_79.jpg,"dramatically staged contemporary wedding portrait set against theatrical lighting and fog effects, presenting a fusion of traditional pakaian pengantin adat Bengkulu with modern sartorial sensibility — the groom's upper body wears a structured red baju pengantin with refined gold sulam emas arabesque scroll embroidery along the chest and shoulders, accessorized with a kain songket hem panel in gold, while his lower body features pink-red formal trousers; the bride, wearing a hijab beneath her crown, presents a deeply thoughtful synthesis of Islamic modesty and Bengkulu ceremonial tradition in a red kebaya panjang heavily embellished with sulam emas and payet, paired with a kain songket lower garment; her towering gold mahkota siger with cascading urai emas fringe crowns the ensemble — a living testament to Bengkulu's capacity for cultural adaptation without loss of ancestral identity."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_80.jpg,"digital illustration in a clean graphic style depicting the canonical pakaian pengantin adat Bengkulu — the male figure wears a red baju kurung panjang studded with gold circular koin emas embellishments and accessorized with colorful selempang sashes in blue, red, and green, his lower body dressed in a red kain songket wrap, topped with a tiered red-and-gold mahkota crown; the female figure wears a matching red baju kurung with identical koin emas detailing, selempang sashes, and a kain songket skirt in rose-pink tones, her elaborate mahkota emas crown with bunga goyang and cascading ornaments rendered in faithful detail — this illustration serves as an accessible visual reference tool for Bengkulu's cultural education programs, preserving the iconographic language of the province's most treasured ceremonial dress for future generations."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_81.jpg,"this photograph documents a couple in what appears to be a variant of pakaian pengantin adat Bengkulu with strong Suku Rejang influence — both the groom and bride perform the sembah greeting gesture, their upper bodies dressed in matching deep red baju kurung panjang densely embellished with sulam emas triangular pucuk rebung motifs and circular gold disc appliqués, accessorized with large gold bef shoulder collar panels edged with dangling urai emas fringe that cascade over the chest, layered kalung kembang garlands of red-and-yellow pompom flowers (bunga pompom merah kuning) symbolizing communal joy and fertility, and wide pending emas belt clasps; their lower bodies are wrapped in rich kain songket in warm red-gold tones; both are crowned with tiered mahkota emas headdresses — the groom's a flat-crowned square form, the bride's an explosively ornate siger of cascading gold floral motifs — together composing one of the most visually complete expressions of Bengkulu's ceremonial wedding splendor."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_82.jpg,"wedding couple beautifully synthesizing Bengkulu ceremonial tradition with Islamic devotional dress — the groom's upper body wears a long red jubah pengantin (ceremonial robe) with dramatic sulam emas arabesque scroll embroidery flowing from the chest to the hem in sinuous wave patterns (motif ombak), symbolizing life's continuous journey under divine guidance, while his lower half features a cream-colored gamis (long Islamic inner robe) beneath; his head is wrapped in a white serban (Islamic turban) adorned with a hanging kalung melati (jasmine garland necklace), representing purity of Islamic faith; the bride beside him wears a richly embellished red kebaya panjang with dense gold payet and renda lace embroidery, her golden siger crown veiled by a delicate curtain of golden chain urai — a tender portrait of Bengkulu's seamless cultural negotiation between ancestral tradition and Islamic spiritual identity."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_83.jpg,"second product listing from AssilauCollection labeled ""Bengkulu Anak,"" presenting a slightly different angle of the same children's doll pair — the female doll's upper body features the magenta baju kurung with gold sulam benang scroll embroidery along the V-neckline, lapels, and cuff edges, tied at the waist with a red pending sash over a kain songket lower wrap in vibrant red-and-gold geometric chevron patterns, topped with a magenta peci lancip brocade cap adorned with a gold kancing brooch; the male doll counters with a plain black baju teluk belango with gold kancing silver buttons and a mandarin collar, worn over a kain songket in multicolored bands, topped with an orange-tone peci lancip — together affirming the pedagogical mission of Bengkulu's cultural craftspeople to instill traditional identity from the earliest stages of childhood."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_84.jpg,"richly atmospheric archival wedding photograph set against an ornate pelaminan backdrop of kain sulam embroidered drapes and ceremonial pillars — the groom's upper body is clothed in a vibrant red baju kurung panjang with large circular koin emas medallion embellishments (bertabur koin) across the chest and shoulders, diagonal sulam emas panel detail along the lapels, and colorful selempang sashes in yellow, green, and pink encoding adat lineage, accessorized with kalung susun layered gold necklaces and a wide pending emas belt; the bride beside him wears a matching red baju kurung with identical koin emas studding and additional gold renda lace trim; both are crowned with tiered mahkota headdresses framed by the elaborate pelaminan — this image preserves the full theatrical grandeur of a traditional Bengkulu wedding ceremony as a living social performance."
dataset/data_training/pakaian_adat_Bengkulu/bengkulu_85.jpg,"identical product photograph to bengkulu_81, presenting the AssilauCollection ""Bengkulu Anak"" children's doll pair from the same angle — confirming the standardized canonical form of children's pakaian adat Melayu Bengkulu as preserved and commercially transmitted through the craft industry: the female doll in a magenta baju kurung with gold sulam and kain songket wrap, and the male doll in a plain black baju teluk belango with gold kancing over a kain songket — together representing the two complementary poles of Bengkulu's male and female sartorial tradition, distilled into their most essential and pedagogically accessible form for the next generation of cultural inheritors."
